"ISSCAAP_Group","Taxonomic_Code","Alpha3_Code","Scientific_Name","English_name","French_name","Spanish_name","Arabic_name","Chinese_name","Russian_name","Author","Family","Order","FishStat_Data"
34,"175005000401","NIM","Neoepinnula americana","American sackfish","Escolier américain","Escolar americano","سمك جِراب أمريكي","美洲新蛇鲭","","(Grey 1953)","GEMPYLIDAE","SCOMBROIDEI","NO"
34,"175005000402","SKD","Neoepinnula orientalis","Sackfish","Escolier oriental","Escolar oriental","","","","(Gilchrist & von Bonde 1924)","GEMPYLIDAE","SCOMBROIDEI","NO"
34,"175005000501","LEC","Lepidocybium flavobrunneum","Escolar","Escolier noir","Escolar negro","","","","(Smith 1843)","GEMPYLIDAE","SCOMBROIDEI","YES"
34,"175005000601","NEN","Nesiarchus nasutus","Black gemfish","Escolier long nez","Escolar narigudo","سمك جِراب ذو الأنف الطويل","无耙蛇鲭","","Johnson 1862","GEMPYLIDAE","SCOMBROIDEI","NO"
34,"175005000701","OIL","Ruvettus pretiosus","Oilfish","Rouvet","Escolar clavo","","","","Cocco 1833","GEMPYLIDAE","SCOMBROIDEI","YES"
34,"175005000801","PDG","Paradiplospinus gracilis","Slender escolar","Escolier élégant","Escolar magro","سمك جِراب أنيق","细身副双棘蛇鲭","","(Brauer 1906)","GEMPYLIDAE","SCOMBROIDEI","YES"
34,"175005000802","TEZ","Paradiplospinus antarcticus","Antarctic escolar","Escolier antarctique","Escolar antártico","سمك جِراب قطبي جنوبي","南极副双棘蛇鲭","","Andriashev 1960","GEMPYLIDAE","SCOMBROIDEI","YES"
34,"175005000901","GEM","Rexea solandri","Silver gemfish","Escolier tifiati","Escolar plateado","","","Рексия южная (=южная змеевидная макрель)","(Cuvier 1832)","GEMPYLIDAE","SCOMBROIDEI","YES"
34,"175005000902","RXA","Rexea antefurcata","Long-finned escolar","Escolier longues ailes","Escolar de aleta larga","سمك جِراب بأجنحة طويلة","叉耙短蛇鲭","","Parin 1989","GEMPYLIDAE","SCOMBROIDEI","NO"
34,"175005000903","RXP","Rexea prometheoides","Royal escolar","Escolier royal","Escolar real","","","","(Bleeker 1856)","GEMPYLIDAE","SCOMBROIDEI","NO"
34,"175005000904","RQB","Rexea bengalensis","Bengal escolar","Escolier bengalais","Escolar bengalí","سمك جِراب بَنْغالي","孟加拉短蛇鲭","","(Alcock 1894)","GEMPYLIDAE","SCOMBROIDEI","NO"
34,"175005000905","RBJ","Rexea brevilineata","Short-lined escolar","Escolier barracuda","Escolar de rayas cortas","سمك جِراب قصير","短线短蛇鲭","","Parin 1989","GEMPYLIDAE","SCOMBROIDEI","NO"
34,"175005000906","RMW","Rexea nakamurai","Nakamura's escolar","Escolier dentu","Escolar de Nakamura","سمك جِراب ناكامورا","中村短蛇鲭","","Parin 1989","GEMPYLIDAE","SCOMBROIDEI","NO"
34,"1750050009XX","RXX","Rexea spp","","","","","","","","GEMPYLIDAE","SCOMBROIDEI","NO"
34,"175005001101","RXJ","Rexichthys johnpaxtoni","Paxton's escolar","Escolier bécune","Escolar de Paxton","سمك جِراب باكسطون","皇蛇鲭","","Parin & Astakhov 1987","GEMPYLIDAE","SCOMBROIDEI","NO"
34,"175005001201","THM","Thyrsitoides marleyi","Black snoek","Escolier gracile","Sierra grácil","سمك جِراب نحيف","黑鮨蛇鲭","","Fowler 1929","GEMPYLIDAE","SCOMBROIDEI","YES"
34,"175005001301","EMG","Epinnula magistralis","Domine","Escolier maître","Dómine","سمك جِراب مَخْدوم","长腹短鳍蛇鲭","","Poey 1854","GEMPYLIDAE","SCOMBROIDEI","NO"
34,"175005001401","TBS","Tongaichthys robustus","Tonga escolar","Escolier tonga","Escolar de Tonga","سمك جِراب طونغا","壮体汤加蛇鲭","","Nakamura & Fujii 1983","GEMPYLIDAE","SCOMBROIDEI","NO"
34,"175005001501","NLT","Nealotus tripes","Black snake mackerel","Escolier reptile","Escolar oscuro","سمك جِراب زاحف","三棘若蛇鲭","","Johnson 1865","GEMPYLIDAE","SCOMBROIDEI","NO"
34,"175005001701","PRP","Promethichthys prometheus","Roudi escolar","Escolier clair","Escolar prometeo","سمك جراب نيِّر","纺锤蛇鲭","","(Cuvier 1832)","GEMPYLIDAE","SCOMBROIDEI","YES"
34,"175005002001","GES","Gempylus serpens","Snake mackerel","Escolier serpent","Escolar de canal","","","","Cuvier 1829","GEMPYLIDAE","SCOMBROIDEI","YES"
34,"1750050XXXXX","GEP","Gempylidae","Snake mackerels, escolars nei","Escoliers, rouvets nca","Escolares, sierras nep","","","","","GEMPYLIDAE","SCOMBROIDEI","YES"
34,"175006000101","ASZ","Assurger anzac","Razorback scabbardfish","Poisson-sabre rasoir","Sable aserrado","سمك-حُسام مُوسِي","长剃刀带鱼","","(Alexander 1917)","TRICHIURIDAE","SCOMBROIDEI","NO"
34,"175006000201","BDL","Benthodesmus elongatus","Elongate frostfish","Poisson-sabre long","Cintilla elongada","سمك-حُسام طويل","长体深海带鱼","","(Clarke 1879)","TRICHIURIDAE","SCOMBROIDEI","YES"
34,"175006000202","BDF","Benthodesmus macrophthalmus","Bigeye frostfish","Poisson-sabre gros yeux","Cintilla ojigrande","سمك-حُسام كبير العينين","大眼深海带鱼","","Parin & Becker 1970","TRICHIURIDAE","SCOMBROIDEI","NO"
34,"175006000203","BWN","Benthodesmus tenuis","Slender frostfish","Sabre fleuret","Cintilla","","","","(Günther 1877)","TRICHIURIDAE","SCOMBROIDEI","NO"
34,"175006000204","DQZ","Benthodesmus simonyi","North Atlantic frostfish","","Cintilla del Atlántico","","","","(Steindachner 1891)","TRICHIURIDAE","SCOMBROIDEI","NO"
34,"1750060002XX","BEH","Benthodesmus spp","Frostfishes","","","","","Бентодесмы","","TRICHIURIDAE","SCOMBROIDEI","YES"
34,"175006000302","LHT","Trichiurus lepturus","Largehead hairtail","Poisson-sabre commun","Pez sable","","带鱼","Рыба-сабля","Linnaeus 1758","TRICHIURIDAE","SCOMBROIDEI","YES"
34,"175006000303","JSU","Trichiurus auriga","Pearly hairtail","Poisson sabre brochet","Pez sable perla","","","","Klunzinger 1884","TRICHIURIDAE","SCOMBROIDEI","NO"
34,"1750060003XX","TCW","Trichiurus spp","Hairtails nei","Poissons-sabres nca","Peces sable nep","","","","","TRICHIURIDAE","SCOMBROIDEI","YES"
34,"175006000501","EVP","Evoxymetopon poeyi","Poey's scabbardfish","Poisson-sabre latte","Tajalí de Poey","سمك-حُسام بُويس","条状窄鲈带鱼","","Günther 1887","TRICHIURIDAE","SCOMBROIDEI","NO"
34,"175006000601","SFS","Lepidopus caudatus","Silver scabbardfish","Sabre argenté","Pez cinto","","","Лепидоп","(Euphrasen 1788)","TRICHIURIDAE","SCOMBROIDEI","YES"
34,"175006000602","SDF","Lepidopus fitchi","Pacific scabbardfish","Poisson-sabre yatagan","Pez cinto de Fitch","سمك-حُسام المُحيط الهادئ","菲氏叉尾带鱼","","Rosenblatt & Wilson 1987","TRICHIURIDAE","SCOMBROIDEI","NO"
34,"175006000603","UEF","Lepidopus dubius","Doubtful scabbardfish","Poisson sabre énigme","Pez cinto enigma","","西非叉尾带鱼","","Parin & Mikhailin 1981","TRICHIURIDAE","SCOMBROIDEI","NO"
34,"175006001101","LKP","Lepturacanthus pantului","Coromandel hairtail","Poisson-sabre bécune","Pez sable coromandélico","سمك-حُسام كُرُمانديل","潘氏沙带鱼","","(Gupta 1966)","TRICHIURIDAE","SCOMBROIDEI","NO"
34,"175006001102","SVH","Lepturacanthus savala","Savalai hairtail","Poisson-sabre cimeterre","Pez sable savalai","سمك-حُسام سافالي","沙带鱼","","(Cuvier 1829)","TRICHIURIDAE","SCOMBROIDEI","YES"
34,"175006001201","BSF","Aphanopus carbo","Black scabbardfish","Sabre noir","Sable negro","","黑等鳍叉尾带鱼","Рыба-сабля угольная","Lowe 1839","TRICHIURIDAE","SCOMBROIDEI","YES"
34,"175006001202","APH","Aphanopus intermedius","Intermediate scabbardfish","Poisson-sabre tachuo","Sable intermedio","سمك-حُسام مُتوسِّط","中间等鳍叉尾带鱼","","Parin 1983","TRICHIURIDAE","SCOMBROIDEI","YES"
34,"175006001203","DDJ","Aphanopus microphthalmus","Smalleye scabbardfish","Poisson sabre petits yeux","Sable ojito","","","","Norman 1939","TRICHIURIDAE","SCOMBROIDEI","NO"
34,"1750060012XX","BOX","Aphanopus spp","","","","","","","","TRICHIURIDAE","SCOMBROIDEI","YES"
34,"175006001301","TKR","Tentoriceps cristatus","Crested hairtail","Poisson-sabre manchot","Pez sable cuchilla","سمك-حُسام أََقْطَع","窄头带鱼","","(Klunzinger 1884)","TRICHIURIDAE","SCOMBROIDEI","NO"
34,"175006001801","EGM","Eupleurogrammus muticus","Smallhead hairtail","Poisson-sabre asbas","Pez sable asbas","سمك-حُسام صغير الرَّاس","小带鱼","","(Gray 1831)","TRICHIURIDAE","SCOMBROIDEI","NO"
34,"175006001802","EWK","Eupleurogrammus glossodon","Longtooth hairtail","Poisson-sabre dentu","Pez sable dentón","سمك-حُسام كبير الأسنان","长牙小带鱼","","(Bleeker 1860)","TRICHIURIDAE","SCOMBROIDEI","NO"
34,"1750060XXXXX","CUT","Trichiuridae","Hairtails, scabbardfishes nei","Poissons-sabres, sabres nca","Peces sable, cintos nep","","","","","TRICHIURIDAE","SCOMBROIDEI","YES"
34,"176004001201","DRI","Ariomma indicum","Indian driftfish","Ariomme indienne","Arioma índica","","","","(Day 1871)","ARIOMMATIDAE","STROMATEOIDEI, ANABANTOIDEI","YES"
34,"176004001202","IMB","Ariomma bondi","Silver-rag driftfish","Ariomme grise","","","","","Fowler 1930","ARIOMMATIDAE","STROMATEOIDEI, ANABANTOIDEI","YES"
34,"176004001203","DRF","Ariomma melanum","Brown driftfish","Ariomme brune","Arioma parda","","","","(Ginsburg 1954)","ARIOMMATIDAE","STROMATEOIDEI, ANABANTOIDEI","NO"
34,"1760040012XX","DRK","Ariomma spp","Ariommatids nei","Ariommes nca","Ariomas nep","","","","","ARIOMMATIDAE","STROMATEOIDEI, ANABANTOIDEI","YES"
34,"176008000101","CEO","Centrolophus niger","Rudderfish","Centrolophe noir","Romerillo","سمك دفَّة المرطب أسود","黑长鲳","Центролоф черный (=черныш)","(Gmelin 1789)","CENTROLOPHIDAE","STROMATEOIDEI, ANABANTOIDEI","YES"
34,"176008000201","ICA","Icichthys australis","Southern driftfish","Fiatole antarctique","","","","","Haedrich 1966","CENTROLOPHIDAE","STROMATEOIDEI, ANABANTOIDEI","NO"
34,"176008000301","HDT","Schedophilus huttoni","New Zealand ruffe","","","","","","(Waite 1910)","CENTROLOPHIDAE","STROMATEOIDEI, ANABANTOIDEI","NO"
34,"176008000302","HDV","Schedophilus ovalis","Imperial blackfish","Rouffe impérial","Rufo imperial","سمك أسود امْبراطُوري","卵形高体鲳","","(Cuvier 1833)","CENTROLOPHIDAE","STROMATEOIDEI, ANABANTOIDEI","YES"
34,"176008000309","SEY","Schedophilus velaini","Violet warehou","Rouffe africain","Rufo africano","","","","(Sauvage 1879)","CENTROLOPHIDAE","STROMATEOIDEI, ANABANTOIDEI","YES"
34,"176008000310","HDW","Schedophilus pemarco","Pemarco blackfish","Rouffe rayé","Rufo pemarco","سمك أسود مُحزَّز","大眼高体鲳","","(Poll 1959)","CENTROLOPHIDAE","STROMATEOIDEI, ANABANTOIDEI","YES"
34,"176008000311","HFD","Schedophilus maculatus","Pelagic butterfish","","","","","","Günther 1860","CENTROLOPHIDAE","STROMATEOIDEI, ANABANTOIDEI","NO"
34,"176008000313","HVU","Schedophilus medusophagus","Cornish blackfish","Rouffe des méduses","Rufo de aguas malas","","","","(Cocco 1839)","CENTROLOPHIDAE","STROMATEOIDEI, ANABANTOIDEI","NO"
34,"176008000314","WHR","Schedophilus haedrichi","Mocosa ruff","","","","","","Chirichigno F. 1973","CENTROLOPHIDAE","STROMATEOIDEI, ANABANTOIDEI","YES"
34,"1760080003XX","SXE","Schedophilus spp","Schedophilus nei","Rouffes nca","Rufos nep","","","","","CENTROLOPHIDAE","STROMATEOIDEI, ANABANTOIDEI","NO"
34,"176008000401","TUT","Tubbia tasmanica","Tasmanian ruffe","","","","","","Whitley 1943","CENTROLOPHIDAE","STROMATEOIDEI, ANABANTOIDEI","NO"
34,"176008001001","SEO","Seriolella porosa","Choicy ruff","Sériolelle argentine","Cojinoba savorín","خزَّان أرجنتيني","南美鰤鲳","","Guichenot 1848","CENTROLOPHIDAE","STROMATEOIDEI, ANABANTOIDEI","YES"
34,"176008001002","SEM","Seriolella brama","Common warehou","","","","","Варенху обыкновенный","(Günther 1860)","CENTROLOPHIDAE","STROMATEOIDEI, ANABANTOIDEI","YES"
34,"176008001003","SEI","Seriolella violacea","Palm ruff","Sériolelle palmée","Cojinoba palmera","","","","Guichenot 1848","CENTROLOPHIDAE","STROMATEOIDEI, ANABANTOIDEI","NO"
34,"176008001004","SEP","Seriolella punctata","Silver warehou","","Cojinoba moteada","","","","(Forster 1801)","CENTROLOPHIDAE","STROMATEOIDEI, ANABANTOIDEI","YES"
34,"176008001005","SEU","Seriolella caerulea","White warehou","","Cojinoba del sur","","","","Guichenot 1848","CENTROLOPHIDAE","STROMATEOIDEI, ANABANTOIDEI","YES"
34,"1760080010XX","BSP","Seriolella spp","Warehou nei","Sériolelles nca","Cojinobas nep","","","Сериолеллы","","CENTROLOPHIDAE","STROMATEOIDEI, ANABANTOIDEI","YES"
34,"176008001502","BWA","Hyperoglyphe antarctica","Bluenose warehou","Rouffe antarctique","Rufo antártico","خزّان مَزرورق","南极栉鲳","","(Carmichael 1819)","CENTROLOPHIDAE","STROMATEOIDEI, ANABANTOIDEI","YES"
34,"176008001503","HGY","Hyperoglyphe bythites","Black driftfish","","","","","","(Ginsburg 1954)","CENTROLOPHIDAE","STROMATEOIDEI, ANABANTOIDEI","YES"
34,"176008001504","HYW","Hyperoglyphe perciformis","Barrelfish","","","","","","(Mitchill 1818)","CENTROLOPHIDAE","STROMATEOIDEI, ANABANTOIDEI","YES"
34,"176008002001","BUP","Psenopsis anomala","Pacific rudderfish","Stromaté du Japon","Pámpano del Pacífico","","","","(Temminck & Schlegel 1844)","CENTROLOPHIDAE","STROMATEOIDEI, ANABANTOIDEI","YES"
34,"1760080XXXXX","CEN","Centrolophidae","Ruffs, barrelfishes nei","Centrolophes nca","Rufos, romerillos nep","","","Центролофовые","","CENTROLOPHIDAE","STROMATEOIDEI, ANABANTOIDEI","YES"
34,"177016000101","ICN","Icosteus aenigmaticus","Ragfish","","","","","","Lockington 1880","ICOSTEIDAE","OTHER PERCIFORMES","NO"
34,"177021000101","EDH","Centrodraco acanthopoma","","","","","","","(Regan 1904)","DRACONETTIDAE","OTHER PERCIFORMES","NO"
34,"177021000201","DRN","Draconetta xenica","","","","","","","Jordan & Fowler 1903","DRACONETTIDAE","OTHER PERCIFORMES","NO"
34,"177024000101","SXH","Scombrolabrax heterolepis","Longfin escolar","","","","","","Roule 1921","SCOMBROLABRACIDAE","OTHER PERCIFORMES","NO"
34,"178001000101","REG","Sebastes norvegicus","Golden redfish","Sébaste doré","Gallineta dorada","","","Окунь золотистый","Ascanius 1772","SCORPAENIDAE","SCORPAENIFORMES","YES"
34,"178001000102","SFV","Sebastes viviparus","Norway redfish","Petit sébaste","","","","","Krøyer 1845","SCORPAENIDAE","SCORPAENIFORMES","YES"
34,"178001000103","WRO","Sebastes entomelas","Widow rockfish","Sébaste rocote","Rocote","","","","(Jordan & Gilbert 1880)","SCORPAENIDAE","SCORPAENIFORMES","YES"
34,"178001000104","YRO","Sebastes flavidus","Yellowtail rockfish","Sébaste à queue jaune","Chancharro cola amarilla","","","","(Ayres 1862)","SCORPAENIDAE","SCORPAENIFORMES","YES"
34,"178001000105","SFP","Sebastes serriceps","Treefish","","","","","","(Jordan & Gilbert 1880)","SCORPAENIDAE","SCORPAENIFORMES","YES"
34,"178001000106","SEQ","Sebastes rosaceus","Rosy rockfish","","","","","","Girard 1854","SCORPAENIDAE","SCORPAENIFORMES","YES"
34,"178001000107","SED","Sebastes serranoides","Olive rockfish","","","","","","(Eigenmann & Eigenmann 1890)","SCORPAENIDAE","SCORPAENIFORMES","YES"
34,"178001000108","SFY","Sebastes mystinus","Blue rockfish","","","","","","(Jordan & Gilbert 1881)","SCORPAENIDAE","SCORPAENIFORMES","YES"
34,"178001000109","OPP","Sebastes alutus","Pacific ocean perch","Sébaste du Pacifique","Gallineta del Pacífico","","","Клювач тихоокеанский","(Gilbert 1890)","SCORPAENIDAE","SCORPAENIFORMES","YES"
34,"178001000110","SBC","Sebastes paucispinis","Bocaccio rockfish","Sébaste bocace","Chancharro bocacio","السمك الأحمر بوكاسيو","稀棘平鮋","","Ayres 1854","SCORPAENIDAE","SCORPAENIFORMES","YES"
34,"178001000111","SFW","Sebastes miniatus","Vermilion rockfish","","","","","","(Jordan & Gilbert 1880)","SCORPAENIDAE","SCORPAENIFORMES","YES"
34,"178001000112","REB","Sebastes mentella","Beaked redfish","Sébaste du Nord","Gallineta nórdica","","","Клювач","(Travin 1951)","SCORPAENIDAE","SCORPAENIFORMES","YES"
34,"178001000113","REC","Sebastes capensis","Cape redfish","Sébaste du Cap","Gallineta del Cabo","","","","(Gmelin 1789)","SCORPAENIDAE","SCORPAENIFORMES","YES"
34,"178001000114","REN","Sebastes fasciatus","Acadian redfish","Sébaste rose","Chancharro","","","","Storer 1856","SCORPAENIDAE","SCORPAENIFORMES","YES"
34,"178001000115","SPG","Sebastes pinniger","Canary rockfish","Sébaste citron","Chancharro flioma","السمك الأحمر الحامض","翼平鮋","","(Gill 1864)","SCORPAENIDAE","SCORPAENIFORMES","YES"
34,"178001000116","SGO","Sebastes goodei","Chilipepper rockfish","Sébaste piment","Chancharro pimienta","السمك الأحمر فلفل","郭氏平鮋","","(Eigenmann & Eigenmann 1890)","SCORPAENIDAE","SCORPAENIFORMES","YES"
34,"178001000117","SFO","Sebastes constellatus","Starry rockfish","","","","","","(Jordan & Gilbert 1880)","SCORPAENIDAE","SCORPAENIFORMES","YES"
34,"178001000119","SFT","Sebastes aleutianus","Rougheye rockfish","","","","","","(Jordan & Evermann 1898)","SCORPAENIDAE","SCORPAENIFORMES","YES"
34,"178001000120","SFB","Sebastes borealis","Shortraker rockfish","","","","","","Barsukov 1970","SCORPAENIDAE","SCORPAENIFORMES","NO"
34,"178001000121","SFJ","Sebastes caurinus","Copper rockfish","","","","","","Richardson 1844","SCORPAENIDAE","SCORPAENIFORMES","YES"
34,"178001000122","SFD","Sebastes diploproa","Splitnose rockfish","","","","","","(Gilbert 1890)","SCORPAENIDAE","SCORPAENIFORMES","YES"
34,"178001000123","SFE","Sebastes elongatus","Greenstriped rockfish","","","","","","Ayres 1859","SCORPAENIDAE","SCORPAENIFORMES","YES"
34,"178001000124","SFQ","Sebastes inermis","","","","","无备平鲉","","Cuvier 1829","SCORPAENIDAE","SCORPAENIFORMES","NO"
34,"178001000125","SFK","Sebastes jordani","Shortbelly rockfish","","","","","","(Gilbert 1896)","SCORPAENIDAE","SCORPAENIFORMES","YES"
34,"178001000126","SFG","Sebastes maliger","Quillback rockfish","","","","","","(Jordan & Gilbert 1880)","SCORPAENIDAE","SCORPAENIFORMES","NO"
34,"178001000127","SEJ","Sebastes minor","","","","","","","Barsukov 1972","SCORPAENIDAE","SCORPAENIFORMES","NO"
34,"178001000128","SFL","Sebastes schlegeli","Korean rockfish","","","","许氏平鲉 (黑鮶鱼)","","Valenciennes 1837","SCORPAENIDAE","SCORPAENIFORMES","YES"
34,"178001000129","SFZ","Sebastes taczanowskii","","","","","","","Steindachner 1880","SCORPAENIDAE","SCORPAENIFORMES","NO"
34,"178001000130","SWD","Sebastes reedi","Yellowmouth rockfish","","","","","","(Westrheim & Tsuyuki 1967)","SCORPAENIDAE","SCORPAENIFORMES","YES"
34,"178001000131","SBY","Sebastes brevispinis","Silvergray rockfish","","","","","","(Bean 1884)","SCORPAENIDAE","SCORPAENIFORMES","YES"
34,"178001000132","RMG","Sebastes melanops","Black rockfish","","","","","","Girard 1856","SCORPAENIDAE","SCORPAENIFORMES","YES"
34,"178001000133","RNV","Sebastes nigrocinctus","Tiger rockfish","","","","","","Ayres 1859","SCORPAENIDAE","SCORPAENIFORMES","NO"
34,"178001000134","RPJ","Sebastes proriger","Redstripe rockfish","","","","","","(Jordan & Gilbert 1880)","SCORPAENIDAE","SCORPAENIFORMES","YES"
34,"178001000135","RRV","Sebastes ruberrimus","Yelloweye rockfish","","","","","","(Jordan & Gilbert 1883)","SCORPAENIDAE","SCORPAENIFORMES","YES"
34,"178001000136","RVW","Sebastes wilsoni","Pygmy rockfish","","","","","","(Gilbert 1915)","SCORPAENIDAE","SCORPAENIFORMES","NO"
34,"178001000137","RVC","Sebastes ciliatus","Dusky rockfish","","","","","","(Tilesius 1813)","SCORPAENIDAE","SCORPAENIFORMES","NO"
34,"178001000138","RVT","Sebastes saxicola","Stripetail rockfish","","","","","","(Gilbert 1890)","SCORPAENIDAE","SCORPAENIFORMES","YES"
34,"178001000139","RVU","Sebastes variegatus","Harlequin rockfish","","","","","","Quast 1971","SCORPAENIDAE","SCORPAENIFORMES","NO"
34,"178001000140","RVP","Sebastes polyspinis","Northern rockfish","","","","","","(Taranetz & Moiseev 1933)","SCORPAENIDAE","SCORPAENIFORMES","NO"
34,"178001000141","RVN","Sebastes nebulosus","China rockfish","","","","","","Ayres 1854","SCORPAENIDAE","SCORPAENIFORMES","YES"
34,"178001000142","RVH","Sebastes helvomaculatus","Rosethorn rockfish","","","","","","Ayres 1859","SCORPAENIDAE","SCORPAENIFORMES","NO"
34,"178001000143","RVB","Sebastes babcocki","Redbanded rockfish","","","","","","(Thompson 1915)","SCORPAENIDAE","SCORPAENIFORMES","YES"
34,"178001000144","RVR","Sebastes aurora","Aurora rockfish","","","","","","(Gilbert 1890)","SCORPAENIDAE","SCORPAENIFORMES","YES"
34,"178001000145","RVZ","Sebastes zacentrus","Sharpchin rockfish","","","","","","(Gilbert 1890)","SCORPAENIDAE","SCORPAENIFORMES","YES"
34,"178001000146","RVM","Sebastes melanostomus","Blackgill rockfish","","","","","","(Eigenmann & Eigenmann 1890)","SCORPAENIDAE","SCORPAENIFORMES","YES"
34,"178001000147","RFC","Sebastes crameri","Darkblotched rockfish","","","","","","(Jordan 1897)","SCORPAENIDAE","SCORPAENIFORMES","YES"
34,"178001000148","REQ","Sebastes oculatus","Patagonian redfish","","Chancharro cabrilla","","","","Valenciennes 1833","SCORPAENIDAE","SCORPAENIFORMES","YES"
34,"178001000149","QYR","Sebastes chlorostictus","Greenspotted rockfish","","Rocote verde","","","","(Jordan & Gilbert 1880)","SCORPAENIDAE","SCORPAENIFORMES","YES"
34,"178001000150","QYS","Sebastes carnatus","Gopher rockfish","","Rocote amarillo","","","","(Jordan & Gilbert 1880)","SCORPAENIDAE","SCORPAENIFORMES","YES"
34,"178001000151","QYT","Sebastes levis","Cowcod","","Rocote vaquilla","","","","(Eigenmann & Eigenmann 1889)","SCORPAENIDAE","SCORPAENIFORMES","YES"
34,"178001000153","QYV","Sebastes rufus","Bank rockfish","","Rocote rojo","","","","(Eigenmann & Eigenmann 1890)","SCORPAENIDAE","SCORPAENIFORMES","YES"
34,"178001000154","RIQ","Sebastes auriculatus","Brown rockfish","","Rocote moreno","","","","Girard 1854","SCORPAENIDAE","SCORPAENIFORMES","YES"
34,"1780010001XX","RED","Sebastes spp","Atlantic redfishes nei","Sébastes de l'Atlantique nca","Gallinetas del Atlántico nep","","","Окуни морские","","SCORPAENIDAE","SCORPAENIFORMES","YES"
34,"178001000201","BER","Brachypterois serrulata","","","","","","","(Richardson 1846)","SCORPAENIDAE","SCORPAENIFORMES","NO"
34,"178001000301","EBK","Ebosia bleekeri","","","","","","","(Döderlein 1884)","SCORPAENIDAE","SCORPAENIFORMES","NO"
34,"1780010003XX","JEE","Ebosia spp","","","","","","","Jordan & Starks 1904","SCORPAENIDAE","SCORPAENIFORMES","NO"
34,"178001000401","HST","Hoplosebastes armatus","","","","","","","Schmidt 1929","SCORPAENIDAE","SCORPAENIFORMES","NO"
34,"178001000501","IKY","Idiastion kyphos","","","","","","","Eschmeyer 1965","SCORPAENIDAE","SCORPAENIFORMES","NO"
34,"178001000601","ICG","Iracundus signifer","Decoy scorpionfish","Poisson-scorpion à piége","","","","","Jordan & Evermann 1903","SCORPAENIDAE","SCORPAENIFORMES","NO"
34,"178001000801","NMA","Neomerinthe amplisquamiceps","","","","","","","(Fowler 1938)","SCORPAENIDAE","SCORPAENIFORMES","NO"
34,"178001000901","BBS","Scorpaena porcus","Black scorpionfish","Rascasse brune","Rascacio","","","","Linnaeus 1758","SCORPAENIDAE","SCORPAENIFORMES","YES"
34,"178001000902","RSE","Scorpaena scrofa","Red scorpionfish","Rascasse rouge","Cabracho","","","","Linnaeus 1758","SCORPAENIDAE","SCORPAENIFORMES","YES"
34,"178001000903","SBJ","Scorpaena brasiliensis","Barbfish","Rascasse brésilienne","","","","","Cuvier 1829","SCORPAENIDAE","SCORPAENIFORMES","NO"
34,"178001000904","SGN","Scorpaena grandicornis","Plumed scorpionfish","","","","","","Cuvier 1829","SCORPAENIDAE","SCORPAENIFORMES","NO"
34,"178001000905","SGZ","Scorpaena guttata","California scorpionfish","","","","","","Girard 1854","SCORPAENIDAE","SCORPAENIFORMES","NO"
34,"178001000906","SIQ","Scorpaena histrio","Player scorpionfish","","","","","","Jenyns 1840","SCORPAENIDAE","SCORPAENIFORMES","YES"
34,"178001000908","SMW","Scorpaena plumieri","Pacific spotted scorpionfish","Rascasse noire","","","","","Jordan & Starks 1895","SCORPAENIDAE","SCORPAENIFORMES","NO"
34,"178001000909","SOQ","Scorpaena sonorae","Sonora scorpionfish","","","","","","Jenkins & Evermann 1889","SCORPAENIDAE","SCORPAENIFORMES","NO"
34,"178001000910","SLQ","Scorpaena laevis","Senegalese rockfish","","","","","","Troschel 1866","SCORPAENIDAE","SCORPAENIFORMES","NO"
34,"178001000912","SNQ","Scorpaena notata","Small red scorpionfish","Petite rascasse","","","","","Rafinesque 1810","SCORPAENIDAE","SCORPAENIFORMES","YES"
34,"178001000913","SSW","Scorpaena angolensis","Angola rockfish","","","","","","Norman 1935","SCORPAENIDAE","SCORPAENIFORMES","YES"
34,"178001000915","EZS","Scorpaena elongata","Slender rockfish","Rascasse rose","Gallineta rosada","","","","Cadenat 1943","SCORPAENIDAE","SCORPAENIFORMES","YES"
34,"178001000916","MZS","Scorpaena maderensis","Madeira rockfish","Rascasse de Madère","Rascacio de Madeira","","","","Valenciennes 1833","SCORPAENIDAE","SCORPAENIFORMES","NO"
34,"178001000917","SVV","Scorpaena stephanica","Spotted-fin rockfish","Rascasse à nageoires tachetées","Rascacio aleta manchada","","","","Cadenat 1943","SCORPAENIDAE","SCORPAENIFORMES","YES"
34,"178001000918","RWF","Scorpaena mystes","Stone scorpionfish","Rascasse scorpion","Rascacio escorpión","","","","Jordan & Starks 1895","SCORPAENIDAE","SCORPAENIFORMES","NO"
34,"1780010009XX","SCS","Scorpaena spp","Scorpionfishes, rockfishes nei","Rascasses nca","Rascacios, cabrachos nep","","","","","SCORPAENIDAE","SCORPAENIFORMES","YES"
34,"178001001001","PIH","Parapterois heterurus","Blackfoot firefish","","","","","","(Bleeker 1856)","SCORPAENIDAE","SCORPAENIFORMES","NO"
34,"178001001101","PDW","Parascorpaena aurita","","","","","","","(Rüppell 1838)","SCORPAENIDAE","SCORPAENIFORMES","NO"
34,"178001001703","BRF","Helicolenus dactylopterus","Blackbelly rosefish","Sébaste chèvre","Gallineta","","","","(Delaroche 1809)","SCORPAENIDAE","SCORPAENIFORMES","YES"
